Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Mobile,,,2018-09-07 10:05:52,2018-09-07 10:12:10,"6m - 17,814s",FAILED
,,,,,,
Test Cases/Android/TC/TC_LoginApp,,,2018-09-07 10:05:52,2018-09-07 10:07:01,"1m - 9,156s",FAILED
callTestCase,,,2018-09-07 10:05:52,2018-09-07 10:07:01,"1m - 8,891s",FAILED
,,,,,,
Test Cases/Android/TC/TC_Configuration,,,2018-09-07 10:07:01,2018-09-07 10:08:26,"1m - 24,581s",PASSED
callTestCase,,,2018-09-07 10:07:01,2018-09-07 10:08:08,"1m - 6,329s",PASSED
callTestCase,,,2018-09-07 10:08:08,2018-09-07 10:08:19,"11,257s",PASSED
callTestCase,,,2018-09-07 10:08:19,2018-09-07 10:08:21,"2,334s",PASSED
callTestCase,,,2018-09-07 10:08:21,2018-09-07 10:08:26,"4,530s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Historico,,,2018-09-07 10:08:26,2018-09-07 10:09:43,"1m - 17,032s",PASSED
callTestCase,,,2018-09-07 10:08:26,2018-09-07 10:09:26,"1m - 0,170s",PASSED
callTestCase,,,2018-09-07 10:09:26,2018-09-07 10:09:37,"11,397s",PASSED
callTestCase,,,2018-09-07 10:09:37,2018-09-07 10:09:39,"1,538s",PASSED
callTestCase,,,2018-09-07 10:09:39,2018-09-07 10:09:43,"3,781s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Users,,,2018-09-07 10:09:43,2018-09-07 10:10:57,"1m - 14,114s",PASSED
callTestCase,,,2018-09-07 10:09:43,2018-09-07 10:10:41,"58,481s",PASSED
callTestCase,,,2018-09-07 10:10:41,2018-09-07 10:10:52,"11,073s",PASSED
callTestCase,,,2018-09-07 10:10:52,2018-09-07 10:10:53,"0,168s",PASSED
callTestCase,,,2018-09-07 10:10:53,2018-09-07 10:10:57,"4,293s",PASSED
,,,,,,
Test Cases/Android/TC/TC_VUE,,,2018-09-07 10:10:57,2018-09-07 10:12:10,"1m - 12,600s",PASSED
callTestCase,,,2018-09-07 10:10:57,2018-09-07 10:11:52,"54,725s",PASSED
callTestCase,,,2018-09-07 10:11:52,2018-09-07 10:12:04,"11,643s",PASSED
callTestCase,,,2018-09-07 10:12:04,2018-09-07 10:12:06,"2,220s",PASSED
callTestCase,,,2018-09-07 10:12:06,2018-09-07 10:12:10,"3,785s",PASSED
