Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Mobile,,,2018-09-18 08:24:57,2018-09-18 08:37:28,"12m - 30,198s",PASSED
,,,,,,
Test Cases/Android/TC/TC_LoginApp,,,2018-09-18 08:24:58,2018-09-18 08:26:27,"1m - 29,503s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:24:58,2018-09-18 08:24:58,"0,000s",PASSED
callTestCase,,,2018-09-18 08:24:58,2018-09-18 08:26:03,"1m - 4,763s",PASSED
callTestCase,,,2018-09-18 08:26:03,2018-09-18 08:26:21,"18,190s",PASSED
callTestCase,,,2018-09-18 08:26:21,2018-09-18 08:26:25,"4,109s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:26:25,2018-09-18 08:26:25,"0,019s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Configuration,,,2018-09-18 08:26:27,2018-09-18 08:27:59,"1m - 31,710s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:26:27,2018-09-18 08:26:27,"0,013s",PASSED
callTestCase,,,2018-09-18 08:26:27,2018-09-18 08:27:40,"1m - 12,932s",PASSED
callTestCase,,,2018-09-18 08:27:40,2018-09-18 08:27:52,"11,434s",PASSED
callTestCase,,,2018-09-18 08:27:52,2018-09-18 08:27:52,"0,499s",PASSED
callTestCase,,,2018-09-18 08:27:52,2018-09-18 08:27:57,"4,559s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:27:57,2018-09-18 08:27:57,"0,070s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Historico,,,2018-09-18 08:27:59,2018-09-18 08:29:37,"1m - 37,950s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:27:59,2018-09-18 08:27:59,"0,008s",PASSED
callTestCase,,,2018-09-18 08:27:59,2018-09-18 08:29:18,"1m - 19,021s",PASSED
callTestCase,,,2018-09-18 08:29:18,2018-09-18 08:29:30,"11,388s",PASSED
callTestCase,,,2018-09-18 08:29:30,2018-09-18 08:29:30,"0,448s",PASSED
callTestCase,,,2018-09-18 08:29:30,2018-09-18 08:29:35,"4,788s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:29:35,2018-09-18 08:29:35,"0,079s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Users,,,2018-09-18 08:29:37,2018-09-18 08:31:12,"1m - 34,655s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:29:37,2018-09-18 08:29:37,"0,016s",PASSED
callTestCase,,,2018-09-18 08:29:37,2018-09-18 08:30:53,"1m - 15,832s",PASSED
callTestCase,,,2018-09-18 08:30:53,2018-09-18 08:31:05,"11,549s",PASSED
callTestCase,,,2018-09-18 08:31:05,2018-09-18 08:31:05,"0,463s",PASSED
callTestCase,,,2018-09-18 08:31:05,2018-09-18 08:31:10,"4,546s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:31:10,2018-09-18 08:31:10,"0,074s",PASSED
,,,,,,
Test Cases/Android/TC/TC_VUE,,,2018-09-18 08:31:12,2018-09-18 08:32:51,"1m - 39,084s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:31:12,2018-09-18 08:31:12,"0,000s",PASSED
callTestCase,,,2018-09-18 08:31:12,2018-09-18 08:32:32,"1m - 20,607s",PASSED
callTestCase,,,2018-09-18 08:32:32,2018-09-18 08:32:43,"11,018s",PASSED
callTestCase,,,2018-09-18 08:32:43,2018-09-18 08:32:44,"0,481s",PASSED
callTestCase,,,2018-09-18 08:32:44,2018-09-18 08:32:49,"4,757s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:32:49,2018-09-18 08:32:49,"0,015s",PASSED
,,,,,,
Test Cases/Android/TC/TC_FUSEConfig,,,2018-09-18 08:32:51,2018-09-18 08:34:40,"1m - 48,895s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:32:51,2018-09-18 08:32:51,"0,000s",PASSED
callTestCase,,,2018-09-18 08:32:51,2018-09-18 08:34:06,"1m - 15,570s",PASSED
callTestCase,,,2018-09-18 08:34:06,2018-09-18 08:34:18,"11,161s",PASSED
callTestCase,,,2018-09-18 08:34:18,2018-09-18 08:34:18,"0,434s",PASSED
callTestCase,,,2018-09-18 08:34:18,2018-09-18 08:34:32,"14,280s",PASSED
callTestCase,,,2018-09-18 08:34:32,2018-09-18 08:34:37,"5,149s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:34:37,2018-09-18 08:34:38,"0,016s",PASSED
,,,,,,
Test Cases/Android/TC/TC_VUEConfig,,,2018-09-18 08:34:40,2018-09-18 08:37:28,"2m - 47,961s",PASSED
Start listener action : sampleBeforeTestCase,,,2018-09-18 08:34:40,2018-09-18 08:34:40,"0,000s",PASSED
callTestCase,,,2018-09-18 08:34:40,2018-09-18 08:35:45,"1m - 4,945s",PASSED
callTestCase,,,2018-09-18 08:35:45,2018-09-18 08:35:56,"10,778s",PASSED
callTestCase,,,2018-09-18 08:35:56,2018-09-18 08:35:56,"0,364s",PASSED
callTestCase,,,2018-09-18 08:35:56,2018-09-18 08:36:09,"13,379s",PASSED
callTestCase,,,2018-09-18 08:36:09,2018-09-18 08:37:22,"1m - 12,810s",PASSED
callTestCase,,,2018-09-18 08:37:22,2018-09-18 08:37:26,"3,456s",PASSED
Start listener action : sampleAfterTestCase,,,2018-09-18 08:37:26,2018-09-18 08:37:26,"0,007s",PASSED
