Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Web,Chrome 68.0.3440.106,,2018-09-12 12:37:42,2018-09-12 12:39:23,"1m - 40,590s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Login,Chrome 68.0.3440.106,,2018-09-12 12:37:42,2018-09-12 12:37:57,"15,024s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:37:42,2018-09-12 12:37:50,"7,486s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:37:50,2018-09-12 12:37:56,"6,343s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:37:56,2018-09-12 12:37:57,"0,947s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_LoginFUSE,Chrome 68.0.3440.106,,2018-09-12 12:37:57,2018-09-12 12:38:17,"19,207s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:37:57,2018-09-12 12:38:14,"16,972s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:14,2018-09-12 12:38:15,"0,701s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:15,2018-09-12 12:38:17,"1,391s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Users,Chrome 68.0.3440.106,,2018-09-12 12:38:17,2018-09-12 12:38:32,"15,809s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:17,2018-09-12 12:38:27,"9,972s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:27,2018-09-12 12:38:29,"2,027s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:29,2018-09-12 12:38:29,"0,618s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:29,2018-09-12 12:38:31,"2,033s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:31,2018-09-12 12:38:32,"0,245s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:32,2018-09-12 12:38:32,"0,791s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_Navigation,Chrome 68.0.3440.106,,2018-09-12 12:38:32,2018-09-12 12:39:01,"28,760s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:32,2018-09-12 12:38:57,"24,896s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:57,2018-09-12 12:38:58,"0,506s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:58,2018-09-12 12:38:59,"1,355s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:38:59,2018-09-12 12:38:59,"0,282s",PASSED
back,Chrome 68.0.3440.106,,2018-09-12 12:38:59,2018-09-12 12:39:00,"0,113s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:00,2018-09-12 12:39:00,"0,260s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:00,2018-09-12 12:39:00,"0,245s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:00,2018-09-12 12:39:00,"0,239s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:00,2018-09-12 12:39:01,"0,741s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_NewOwner,Chrome 68.0.3440.106,,2018-09-12 12:39:01,2018-09-12 12:39:22,"21,368s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:01,2018-09-12 12:39:17,"15,300s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:17,2018-09-12 12:39:17,"0,522s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:17,2018-09-12 12:39:22,"4,543s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-12 12:39:22,2018-09-12 12:39:22,"0,857s",PASSED
