Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Web,Firefox 61.0,,2018-09-07 08:55:22,2018-09-07 08:56:19,"56,938s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Login,Firefox 61.0,,2018-09-07 08:55:23,2018-09-07 08:55:33,"10,023s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:23,2018-09-07 08:55:31,"7,839s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:31,2018-09-07 08:55:32,"1,588s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:32,2018-09-07 08:55:33,"0,363s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_LoginFUSE,Firefox 61.0,,2018-09-07 08:55:33,2018-09-07 08:55:41,"8,700s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:33,2018-09-07 08:55:40,"7,269s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:40,2018-09-07 08:55:41,"0,747s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:41,2018-09-07 08:55:41,"0,579s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Users,Firefox 61.0,,2018-09-07 08:55:41,2018-09-07 08:55:52,"10,408s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:41,2018-09-07 08:55:48,"6,104s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:48,2018-09-07 08:55:49,"1,524s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:49,2018-09-07 08:55:49,"0,444s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:49,2018-09-07 08:55:51,"1,759s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:51,2018-09-07 08:55:51,"0,145s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:51,2018-09-07 08:55:52,"0,306s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_Navigation,Firefox 61.0,,2018-09-07 08:55:52,2018-09-07 08:56:04,"12,451s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:55:52,2018-09-07 08:56:01,"9,635s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:01,2018-09-07 08:56:02,"0,673s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:02,2018-09-07 08:56:02,"0,256s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:02,2018-09-07 08:56:03,"0,243s",PASSED
back,Firefox 61.0,,2018-09-07 08:56:03,2018-09-07 08:56:03,"0,026s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:03,2018-09-07 08:56:03,"0,358s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:03,2018-09-07 08:56:03,"0,406s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:03,2018-09-07 08:56:04,"0,424s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:04,2018-09-07 08:56:04,"0,303s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_NewOwner,Firefox 61.0,,2018-09-07 08:56:04,2018-09-07 08:56:19,"14,983s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:04,2018-09-07 08:56:14,"10,123s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:14,2018-09-07 08:56:15,"0,743s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:15,2018-09-07 08:56:19,"3,731s",PASSED
callTestCase,Firefox 61.0,,2018-09-07 08:56:19,2018-09-07 08:56:19,"0,284s",PASSED
