Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Mobile,,,2018-09-07 11:44:44,2018-09-07 11:50:20,"5m - 36,013s",PASSED
,,,,,,
Test Cases/Android/TC/TC_LoginApp,,,2018-09-07 11:44:44,2018-09-07 11:45:53,"1m - 8,789s",PASSED
callTestCase,,,2018-09-07 11:44:44,2018-09-07 11:45:29,"45,261s",PASSED
callTestCase,,,2018-09-07 11:45:29,2018-09-07 11:45:48,"18,464s",PASSED
callTestCase,,,2018-09-07 11:45:48,2018-09-07 11:45:53,"4,812s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Configuration,,,2018-09-07 11:45:53,2018-09-07 11:46:56,"1m - 2,954s",PASSED
callTestCase,,,2018-09-07 11:45:53,2018-09-07 11:46:40,"46,697s",PASSED
callTestCase,,,2018-09-07 11:46:40,2018-09-07 11:46:50,"10,765s",PASSED
callTestCase,,,2018-09-07 11:46:50,2018-09-07 11:46:52,"1,556s",PASSED
callTestCase,,,2018-09-07 11:46:52,2018-09-07 11:46:56,"3,825s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Historico,,,2018-09-07 11:46:56,2018-09-07 11:47:59,"1m - 3,468s",PASSED
callTestCase,,,2018-09-07 11:46:56,2018-09-07 11:47:45,"49,089s",PASSED
callTestCase,,,2018-09-07 11:47:45,2018-09-07 11:47:55,"10,399s",PASSED
callTestCase,,,2018-09-07 11:47:55,2018-09-07 11:47:55,"0,069s",PASSED
callTestCase,,,2018-09-07 11:47:55,2018-09-07 11:47:59,"3,790s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Users,,,2018-09-07 11:47:59,2018-09-07 11:49:07,"1m - 8,318s",PASSED
callTestCase,,,2018-09-07 11:47:59,2018-09-07 11:48:54,"54,786s",PASSED
callTestCase,,,2018-09-07 11:48:54,2018-09-07 11:49:05,"10,548s",PASSED
callTestCase,,,2018-09-07 11:49:05,2018-09-07 11:49:05,"0,071s",PASSED
callTestCase,,,2018-09-07 11:49:05,2018-09-07 11:49:07,"2,829s",PASSED
,,,,,,
Test Cases/Android/TC/TC_VUE,,,2018-09-07 11:49:07,2018-09-07 11:50:20,"1m - 12,169s",PASSED
callTestCase,,,2018-09-07 11:49:08,2018-09-07 11:50:02,"54,668s",PASSED
callTestCase,,,2018-09-07 11:50:02,2018-09-07 11:50:14,"11,849s",PASSED
callTestCase,,,2018-09-07 11:50:14,2018-09-07 11:50:15,"1,396s",PASSED
callTestCase,,,2018-09-07 11:50:15,2018-09-07 11:50:20,"4,170s",PASSED
