Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Web,Chrome 68.0.3440.106,,2018-09-07 10:12:47,2018-09-07 10:13:26,"39,360s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Login,Chrome 68.0.3440.106,,2018-09-07 10:12:47,2018-09-07 10:12:54,"7,030s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:12:47,2018-09-07 10:12:52,"4,655s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:12:52,2018-09-07 10:12:53,"1,226s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:12:53,2018-09-07 10:12:54,"0,836s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_LoginFUSE,Chrome 68.0.3440.106,,2018-09-07 10:12:54,2018-09-07 10:13:00,"6,357s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:12:54,2018-09-07 10:12:59,"4,878s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:12:59,2018-09-07 10:13:00,"0,545s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:00,2018-09-07 10:13:00,"0,797s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Users,Chrome 68.0.3440.106,,2018-09-07 10:13:00,2018-09-07 10:13:08,"7,325s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:00,2018-09-07 10:13:04,"3,658s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:04,2018-09-07 10:13:05,"0,844s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:05,2018-09-07 10:13:06,"0,727s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:06,2018-09-07 10:13:07,"1,064s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:07,2018-09-07 10:13:07,"0,177s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:07,2018-09-07 10:13:08,"0,714s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_Navigation,Chrome 68.0.3440.106,,2018-09-07 10:13:08,2018-09-07 10:13:16,"8,179s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:08,2018-09-07 10:13:13,"5,093s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:13,2018-09-07 10:13:13,"0,389s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:13,2018-09-07 10:13:14,"0,784s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:14,2018-09-07 10:13:14,"0,216s",PASSED
back,Chrome 68.0.3440.106,,2018-09-07 10:13:14,2018-09-07 10:13:14,"0,084s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:14,2018-09-07 10:13:15,"0,190s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:15,2018-09-07 10:13:15,"0,305s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:15,2018-09-07 10:13:15,"0,237s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:15,2018-09-07 10:13:16,"0,746s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_NewOwner,Chrome 68.0.3440.106,,2018-09-07 10:13:16,2018-09-07 10:13:26,"10,061s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:16,2018-09-07 10:13:21,"5,072s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:21,2018-09-07 10:13:21,"0,376s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:21,2018-09-07 10:13:25,"3,714s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 10:13:25,2018-09-07 10:13:26,"0,746s",PASSED
