Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Web,Chrome 68.0.3440.106,,2018-09-07 08:59:12,2018-09-07 09:00:10,"57,290s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Login,Chrome 68.0.3440.106,,2018-09-07 08:59:13,2018-09-07 08:59:23,"10,814s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:13,2018-09-07 08:59:20,"7,425s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:20,2018-09-07 08:59:23,"2,251s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:23,2018-09-07 08:59:23,"0,864s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_LoginFUSE,Chrome 68.0.3440.106,,2018-09-07 08:59:23,2018-09-07 08:59:34,"10,519s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:24,2018-09-07 08:59:33,"9,015s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:33,2018-09-07 08:59:33,"0,493s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:33,2018-09-07 08:59:34,"0,864s",PASSED
,,,,,,
Test Cases/Web/BO FUSE/TC/TC_Users,Chrome 68.0.3440.106,,2018-09-07 08:59:34,2018-09-07 08:59:42,"8,199s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:34,2018-09-07 08:59:38,"3,954s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:38,2018-09-07 08:59:39,"1,359s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:39,2018-09-07 08:59:40,"0,772s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:40,2018-09-07 08:59:41,"1,111s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:41,2018-09-07 08:59:41,"0,133s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:41,2018-09-07 08:59:42,"0,718s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_Navigation,Chrome 68.0.3440.106,,2018-09-07 08:59:42,2018-09-07 08:59:51,"9,159s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:42,2018-09-07 08:59:48,"6,031s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:48,2018-09-07 08:59:49,"0,409s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:49,2018-09-07 08:59:50,"0,783s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:50,2018-09-07 08:59:50,"0,217s",PASSED
back,Chrome 68.0.3440.106,,2018-09-07 08:59:50,2018-09-07 08:59:50,"0,079s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:50,2018-09-07 08:59:50,"0,185s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:50,2018-09-07 08:59:50,"0,287s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:50,2018-09-07 08:59:51,"0,264s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:51,2018-09-07 08:59:51,"0,769s",PASSED
,,,,,,
Test Cases/Web/FUSE/TC/TC_NewOwner,Chrome 68.0.3440.106,,2018-09-07 08:59:51,2018-09-07 09:00:10,"18,157s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 08:59:51,2018-09-07 09:00:02,"10,903s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 09:00:02,2018-09-07 09:00:03,"0,394s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 09:00:03,2018-09-07 09:00:08,"5,356s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 09:00:08,2018-09-07 09:00:10,"1,373s",PASSED
