Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Mobile,,,2018-09-13 17:57:12,2018-09-13 18:07:17,"10m - 5,665s",PASSED
,,,,,,
Test Cases/Android/TC/TC_LoginApp,,,2018-09-13 17:57:12,2018-09-13 17:58:31,"1m - 18,537s",PASSED
callTestCase,,,2018-09-13 17:57:12,2018-09-13 17:58:05,"53,023s",PASSED
callTestCase,,,2018-09-13 17:58:05,2018-09-13 17:58:23,"17,713s",PASSED
callTestCase,,,2018-09-13 17:58:23,2018-09-13 17:58:28,"5,171s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Configuration,,,2018-09-13 17:58:31,2018-09-13 17:59:53,"1m - 22,541s",PASSED
callTestCase,,,2018-09-13 17:58:31,2018-09-13 17:59:36,"1m - 5,176s",PASSED
callTestCase,,,2018-09-13 17:59:36,2018-09-13 17:59:46,"10,506s",PASSED
callTestCase,,,2018-09-13 17:59:46,2018-09-13 17:59:47,"0,493s",PASSED
callTestCase,,,2018-09-13 17:59:47,2018-09-13 17:59:51,"4,098s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Historico,,,2018-09-13 17:59:53,2018-09-13 18:00:57,"1m - 3,732s",PASSED
callTestCase,,,2018-09-13 17:59:53,2018-09-13 18:00:40,"46,585s",PASSED
callTestCase,,,2018-09-13 18:00:40,2018-09-13 18:00:50,"10,746s",PASSED
callTestCase,,,2018-09-13 18:00:50,2018-09-13 18:00:51,"0,491s",PASSED
callTestCase,,,2018-09-13 18:00:51,2018-09-13 18:00:55,"3,734s",PASSED
,,,,,,
Test Cases/Android/TC/TC_Users,,,2018-09-13 18:00:57,2018-09-13 18:02:08,"1m - 11,164s",PASSED
callTestCase,,,2018-09-13 18:00:57,2018-09-13 18:01:52,"54,757s",PASSED
callTestCase,,,2018-09-13 18:01:52,2018-09-13 18:02:02,"10,390s",PASSED
callTestCase,,,2018-09-13 18:02:02,2018-09-13 18:02:03,"0,973s",PASSED
callTestCase,,,2018-09-13 18:02:03,2018-09-13 18:02:06,"2,881s",PASSED
,,,,,,
Test Cases/Android/TC/TC_VUE,,,2018-09-13 18:02:08,2018-09-13 18:03:18,"1m - 10,195s",PASSED
callTestCase,,,2018-09-13 18:02:08,2018-09-13 18:03:02,"53,516s",PASSED
callTestCase,,,2018-09-13 18:03:02,2018-09-13 18:03:12,"10,457s",PASSED
callTestCase,,,2018-09-13 18:03:12,2018-09-13 18:03:12,"0,460s",PASSED
callTestCase,,,2018-09-13 18:03:12,2018-09-13 18:03:16,"3,649s",PASSED
,,,,,,
Test Cases/Android/TC/TC_FUSEConfig,,,2018-09-13 18:03:18,2018-09-13 18:04:42,"1m - 23,580s",PASSED
callTestCase,,,2018-09-13 18:03:18,2018-09-13 18:04:12,"53,458s",PASSED
callTestCase,,,2018-09-13 18:04:12,2018-09-13 18:04:22,"10,352s",PASSED
callTestCase,,,2018-09-13 18:04:22,2018-09-13 18:04:22,"0,451s",PASSED
callTestCase,,,2018-09-13 18:04:22,2018-09-13 18:04:37,"14,191s",PASSED
callTestCase,,,2018-09-13 18:04:37,2018-09-13 18:04:40,"2,968s",PASSED
,,,,,,
Test Cases/Android/TC/TC_VUEConfig,,,2018-09-13 18:04:42,2018-09-13 18:07:17,"2m - 35,591s",PASSED
callTestCase,,,2018-09-13 18:04:42,2018-09-13 18:05:36,"54,414s",PASSED
callTestCase,,,2018-09-13 18:05:36,2018-09-13 18:05:47,"10,850s",PASSED
callTestCase,,,2018-09-13 18:05:47,2018-09-13 18:05:48,"0,463s",PASSED
callTestCase,,,2018-09-13 18:05:48,2018-09-13 18:06:01,"13,591s",PASSED
callTestCase,,,2018-09-13 18:06:01,2018-09-13 18:07:12,"1m - 11,316s",PASSED
callTestCase,,,2018-09-13 18:07:12,2018-09-13 18:07:15,"2,773s",PASSED
